zeta psi sigma beta psi_prime sigma_prime beta_prime psi_prime2 beta_prime2 sigma_prime2 leftWidth rightWidth x y z xR yR zR xL yL zL xAbs yAbs zAbs xRAbs yRAbs zRAbs xLAbs yLAbs zLAbs kappa nu tau kappa_prime nu_prime tau_prime
266.971940 -1.525356 0.000000 0.000000 0.000075 0.000000 0.000000 -0.000005 0.000000 0.000000 7.079732 7.079732 11.598983 -266.713697 0.000000 18.671407 -266.392102 0.000000 4.526559 -267.035292 0.000000 275384.100846 -4991989.643223 0.000000 275391.173271 -4991989.321627 0.000000 275377.028423 -4991989.964818 0.000000 0.000075 0.000000 0.000000 -0.000005 0.000000 0.000000
267.305235 -1.525331 0.000000 0.000000 0.000073 0.000000 0.000000 -0.000005 0.000000 0.000000 7.078913 7.078913 11.614127 -267.046648 0.000000 18.685725 -266.724916 0.000000 4.542529 -267.368380 0.000000 275384.115990 -4991989.976174 0.000000 275391.187589 -4991989.654441 0.000000 275377.044392 -4991990.297906 0.000000 0.000073 0.000000 0.000000 -0.000005 0.000000 0.000000
267.638530 -1.525307 0.000000 0.000000 0.000072 0.000000 0.000000 -0.000005 0.000000 0.000000 7.078080 7.078080 11.629279 -267.379599 0.000000 18.700038 -267.057735 0.000000 4.558521 -267.701464 0.000000 275384.131142 -4991990.309125 0.000000 275391.201902 -4991989.987259 0.000000 275377.060384 -4991990.630990 0.000000 0.000072 0.000000 0.000000 -0.000005 0.000000 0.000000
267.971826 -1.525284 0.000000 0.000000 0.000070 0.000000 0.000000 -0.000005 0.000000 0.000000 7.077233 7.077233 11.644439 -267.712549 0.000000 18.714344 -267.390557 0.000000 4.574535 -268.034542 0.000000 275384.146302 -4991990.642075 0.000000 275391.216208 -4991990.320082 0.000000 275377.076398 -4991990.964068 0.000000 0.000070 0.000000 0.000000 -0.000005 0.000000 0.000000
268.305121 -1.525261 0.000000 0.000000 0.000068 0.000000 0.000000 -0.000005 0.000000 0.000000 7.076371 7.076371 11.659607 -268.045500 0.000000 18.728643 -267.723383 0.000000 4.590571 -268.367616 0.000000 275384.161470 -4991990.975025 0.000000 275391.230507 -4991990.652908 0.000000 275377.092434 -4991991.297142 0.000000 0.000068 0.000000 0.000000 -0.000005 0.000000 0.000000
268.638417 -1.525238 0.000000 0.000000 0.000067 0.000000 0.000000 -0.000005 0.000000 0.000000 7.075494 7.075494 11.674782 -268.378449 0.000000 18.742935 -268.056214 0.000000 4.606630 -268.700685 0.000000 275384.176645 -4991991.307974 0.000000 275391.244799 -4991990.985739 0.000000 275377.108493 -4991991.630211 0.000000 0.000067 0.000000 0.000000 -0.000005 0.000000 0.000000
268.971712 -1.525216 0.000000 0.000000 0.000065 0.000000 0.000000 -0.000005 0.000000 0.000000 7.074602 7.074602 11.689965 -268.711398 0.000000 18.757219 -268.389048 0.000000 4.622711 -269.033749 0.000000 275384.191828 -4991991.640923 0.000000 275391.259083 -4991991.318574 0.000000 275377.124574 -4991991.963275 0.000000 0.000065 0.000000 0.000000 -0.000005 0.000000 0.000000
269.305007 -1.525195 0.000000 0.000000 0.000063 0.000000 0.000000 -0.000005 0.000000 0.000000 7.073694 7.073694 11.705155 -269.044347 0.000000 18.771495 -268.721887 0.000000 4.638815 -269.366807 0.000000 275384.207018 -4991991.973872 0.000000 275391.273359 -4991991.651413 0.000000 275377.140678 -4991992.296333 0.000000 0.000063 0.000000 0.000000 -0.000005 0.000000 0.000000
269.638302 -1.525174 0.000000 0.000000 0.000062 0.000000 0.000000 -0.000005 0.000000 0.000000 7.072770 7.072770 11.720352 -269.377296 0.000000 18.785763 -269.054731 0.000000 4.654941 -269.699861 0.000000 275384.222215 -4991992.306821 0.000000 275391.287627 -4991991.984257 0.000000 275377.156804 -4991992.629387 0.000000 0.000062 0.000000 0.000000 -0.000005 0.000000 0.000000
269.971598 -1.525154 0.000000 0.000000 0.000060 0.000000 0.000000 -0.000006 0.000000 0.000000 7.071831 7.071831 11.735556 -269.710244 0.000000 18.800022 -269.387579 0.000000 4.671090 -270.032909 0.000000 275384.237419 -4991992.639769 0.000000 275391.301885 -4991992.317105 0.000000 275377.172953 -4991992.962435 0.000000 0.000060 0.000000 0.000000 -0.000006 0.000000 0.000000
270.304893 -1.525134 0.000000 0.000000 0.000058 0.000000 0.000000 -0.000006 0.000000 0.000000 7.070875 7.070875 11.750766 -270.043192 0.000000 18.814271 -269.720433 0.000000 4.687262 -270.365952 0.000000 275384.252630 -4991992.972717 0.000000 275391.316134 -4991992.649958 0.000000 275377.189125 -4991993.295478 0.000000 0.000058 0.000000 0.000000 -0.000006 0.000000 0.000000
270.638188 -1.525115 0.000000 0.000000 0.000056 0.000000 0.000000 -0.000006 0.000000 0.000000 7.069903 7.069903 11.765983 -270.376140 0.000000 18.828510 -270.053291 0.000000 4.703456 -270.698988 0.000000 275384.267847 -4991993.305665 0.000000 275391.330373 -4991992.982816 0.000000 275377.205319 -4991993.628515 0.000000 0.000056 0.000000 0.000000 -0.000006 0.000000 0.000000
270.971483 -1.525097 0.000000 0.000000 0.000054 0.000000 0.000000 -0.000007 0.000000 0.000000 7.068914 7.068914 11.781206 -270.709087 0.000000 18.842740 -270.386155 0.000000 4.719672 -271.032019 0.000000 275384.283070 -4991993.638612 0.000000 275391.344603 -4991993.315680 0.000000 275377.221535 -4991993.961545 0.000000 0.000054 0.000000 0.000000 -0.000007 0.000000 0.000000
271.304778 -1.525080 0.000000 0.000000 0.000051 0.000000 0.000000 -0.000007 0.000000 0.000000 7.067908 7.067908 11.796435 -271.042034 0.000000 18.856959 -270.719025 0.000000 4.735911 -271.365044 0.000000 275384.298298 -4991993.971559 0.000000 275391.358822 -4991993.648549 0.000000 275377.237774 -4991994.294570 0.000000 0.000051 0.000000 0.000000 -0.000007 0.000000 0.000000
271.638073 -1.525063 0.000000 0.000000 0.000049 0.000000 0.000000 -0.000007 0.000000 0.000000 7.066886 7.066886 11.811670 -271.374981 0.000000 18.871167 -271.051900 0.000000 4.752173 -271.698062 0.000000 275384.313533 -4991994.304506 0.000000 275391.373030 -4991993.981425 0.000000 275377.254036 -4991994.627588 0.000000 0.000049 0.000000 0.000000 -0.000007 0.000000 0.000000
271.971368 -1.525047 0.000000 0.000000 0.000046 0.000000 0.000000 -0.000008 0.000000 0.000000 7.065847 7.065847 11.826910 -271.707927 0.000000 18.885364 -271.384782 0.000000 4.768456 -272.031073 0.000000 275384.328773 -4991994.637452 0.000000 275391.387227 -4991994.314307 0.000000 275377.270319 -4991994.960599 0.000000 0.000046 0.000000 0.000000 -0.000008 0.000000 0.000000
272.304663 -1.525032 0.000000 0.000000 0.000044 0.000000 0.000000 -0.000008 0.000000 0.000000 7.064791 7.064791 11.842155 -272.040873 0.000000 18.899549 -271.717670 0.000000 4.784761 -272.364077 0.000000 275384.344019 -4991994.970399 0.000000 275391.401412 -4991994.647196 0.000000 275377.286624 -4991995.293602 0.000000 0.000044 0.000000 0.000000 -0.000008 0.000000 0.000000
272.637958 -1.525018 0.000000 0.000000 0.000041 0.000000 0.000000 -0.000008 0.000000 0.000000 7.063718 7.063718 11.857405 -272.373819 0.000000 18.913723 -272.050565 0.000000 4.801088 -272.697074 0.000000 275384.359269 -4991995.303345 0.000000 275391.415586 -4991994.980091 0.000000 275377.302951 -4991995.626599 0.000000 0.000041 0.000000 0.000000 -0.000008 0.000000 0.000000
272.971253 -1.525004 0.000000 0.000000 0.000038 0.000000 0.000000 -0.000009 0.000000 0.000000 7.062628 7.062628 11.872660 -272.706765 0.000000 18.927884 -272.383467 0.000000 4.817435 -273.030063 0.000000 275384.374524 -4991995.636291 0.000000 275391.429747 -4991995.312993 0.000000 275377.319298 -4991995.959588 0.000000 0.000038 0.000000 0.000000 -0.000009 0.000000 0.000000
273.304548 -1.524992 0.000000 0.000000 0.000035 0.000000 0.000000 -0.000009 0.000000 0.000000 7.061521 7.061521 11.887919 -273.039710 0.000000 18.942034 -272.716377 0.000000 4.833804 -273.363044 0.000000 275384.389782 -4991995.969237 0.000000 275391.443897 -4991995.645903 0.000000 275377.335667 -4991996.292569 0.000000 0.000035 0.000000 0.000000 -0.000009 0.000000 0.000000
273.637843 -1.524981 0.000000 0.000000 0.000032 0.000000 0.000000 -0.000009 0.000000 0.000000 7.060398 7.060398 11.903182 -273.372656 0.000000 18.956171 -273.049294 0.000000 4.850192 -273.696017 0.000000 275384.405045 -4991996.302182 0.000000 275391.458034 -4991995.978820 0.000000 275377.352055 -4991996.625542 0.000000 0.000032 0.000000 0.000000 -0.000009 0.000000 0.000000
273.971138 -1.524971 0.000000 0.000000 0.000029 0.000000 0.000000 -0.000010 0.000000 0.000000 7.059258 7.059258 11.918448 -273.705601 0.000000 18.970295 -273.382219 0.000000 4.866601 -274.028982 0.000000 275384.420311 -4991996.635127 0.000000 275391.472158 -4991996.311745 0.000000 275377.368464 -4991996.958507 0.000000 0.000029 0.000000 0.000000 -0.000010 0.000000 0.000000
274.304433 -1.524962 0.000000 0.000000 0.000026 0.000000 0.000000 -0.000010 0.000000 0.000000 7.058101 7.058101 11.933718 -274.038545 0.000000 18.984406 -273.715152 0.000000 4.883029 -274.361939 0.000000 275384.435581 -4991996.968071 0.000000 275391.486269 -4991996.644678 0.000000 275377.384892 -4991997.291464 0.000000 0.000026 0.000000 0.000000 -0.000010 0.000000 0.000000
274.637727 -1.524953 0.000000 0.000000 0.000022 0.000000 0.000000 -0.000010 0.000000 0.000000 7.056928 7.056928 11.948990 -274.371490 0.000000 18.998504 -274.048094 0.000000 4.899476 -274.694886 0.000000 275384.450853 -4991997.301015 0.000000 275391.500368 -4991996.977620 0.000000 275377.401339 -4991997.624411 0.000000 0.000022 0.000000 0.000000 -0.000010 0.000000 0.000000
274.971022 -1.524947 0.000000 0.000000 0.000019 0.000000 0.000000 -0.000011 0.000000 0.000000 7.055739 7.055739 11.964265 -274.704435 0.000000 19.012589 -274.381044 0.000000 4.915942 -275.027825 0.000000 275384.466128 -4991997.633960 0.000000 275391.514453 -4991997.310570 0.000000 275377.417805 -4991997.957350 0.000000 0.000019 0.000000 0.000000 -0.000011 0.000000 0.000000
275.304317 -1.524941 0.000000 0.000000 0.000015 0.000000 0.000000 -0.000011 0.000000 0.000000 7.054533 7.054533 11.979542 -275.037379 0.000000 19.026660 -274.714004 0.000000 4.932425 -275.360755 0.000000 275384.481405 -4991997.966904 0.000000 275391.528524 -4991997.643530 0.000000 275377.434287 -4991998.290280 0.000000 0.000015 0.000000 0.000000 -0.000011 0.000000 0.000000
275.637612 -1.524936 0.000000 0.000000 0.000012 0.000000 0.000000 -0.000011 0.000000 0.000000 7.053312 7.053312 11.994821 -275.370323 0.000000 19.040717 -275.046972 0.000000 4.948925 -275.693675 0.000000 275384.496684 -4991998.299849 0.000000 275391.542582 -4991997.976498 0.000000 275377.450787 -4991998.623201 0.000000 0.000012 0.000000 0.000000 -0.000011 0.000000 0.000000
275.970906 -1.524933 0.000000 0.000000 0.000008 0.000000 0.000000 -0.000011 0.000000 0.000000 7.052075 7.052075 12.010101 -275.703268 0.000000 19.054761 -275.379950 0.000000 4.965441 -276.026586 0.000000 275384.511964 -4991998.632794 0.000000 275391.556625 -4991998.309476 0.000000 275377.467304 -4991998.956112 0.000000 0.000008 0.000000 0.000000 -0.000011 0.000000 0.000000
276.304201 -1.524931 0.000000 0.000000 0.000004 0.000000 0.000000 -0.000011 0.000000 0.000000 7.050824 7.050824 12.025382 -276.036212 0.000000 19.068791 -275.712937 0.000000 4.981973 -276.359487 0.000000 275384.527245 -4991998.965738 0.000000 275391.570654 -4991998.642463 0.000000 275377.483837 -4991999.289013 0.000000 0.000004 0.000000 0.000000 -0.000011 0.000000 0.000000
276.637495 -1.524930 0.000000 0.000000 0.000000 0.000000 0.000000 -0.000011 0.000000 0.000000 7.049557 7.049557 12.040663 -276.369156 0.000000 19.082806 -276.045933 0.000000 4.998521 -276.692378 0.000000 275384.542527 -4991999.298682 0.000000 275391.584670 -4991998.975460 0.000000 275377.500384 -4991999.621904 0.000000 0.000000 0.000000 0.000000 -0.000011 0.000000 0.000000
276.970790 -1.524931 -0.000000 -0.000000 -0.000003 -0.000000 -0.000000 -0.000012 -0.000000 -0.000000 7.048275 7.048275 12.055945 -276.702100 -0.000000 19.096808 -276.378940 -0.000000 5.015082 -277.025260 -0.000000 275384.557809 -4991999.631626 0.000000 275391.598671 -4991999.308466 0.000000 275377.516946 -4991999.954785 0.000000 -0.000003 0.000000 0.000000 -0.000012 0.000000 0.000000
277.304085 -1.524932 -0.000000 -0.000000 -0.000007 -0.000000 -0.000000 -0.000012 -0.000000 -0.000000 7.046979 7.046979 12.071226 -277.035044 -0.000000 19.110794 -276.711955 -0.000000 5.031658 -277.358133 -0.000000 275384.573090 -4991999.964570 0.000000 275391.612658 -4991999.641481 0.000000 275377.533522 -4992000.287658 0.000000 -0.000007 0.000000 0.000000 -0.000012 0.000000 0.000000
277.637379 -1.524935 -0.000000 -0.000000 -0.000011 -0.000000 -0.000000 -0.000012 -0.000000 -0.000000 7.045669 7.045669 12.086506 -277.367988 -0.000000 19.124767 -277.044981 -0.000000 5.048246 -277.690995 -0.000000 275384.588370 -4992000.297514 0.000000 275391.626630 -4991999.974506 0.000000 275377.550109 -4992000.620520 0.000000 -0.000011 0.000000 0.000000 -0.000012 0.000000 0.000000
277.970674 -1.524940 -0.000000 -0.000000 -0.000015 -0.000000 -0.000000 -0.000011 -0.000000 -0.000000 7.044345 7.044345 12.101785 -277.700932 -0.000000 19.138725 -277.378016 -0.000000 5.064846 -278.023848 -0.000000 275384.603650 -4992000.630458 0.000000 275391.640588 -4992000.307541 0.000000 275377.566709 -4992000.953374 0.000000 -0.000015 0.000000 0.000000 -0.000011 0.000000 0.000000
278.303968 -1.524945 -0.000000 -0.000000 -0.000019 -0.000000 -0.000000 -0.000011 -0.000000 -0.000000 7.043007 7.043007 12.117063 -278.033876 -0.000000 19.152668 -277.711061 -0.000000 5.081458 -278.356692 -0.000000 275384.618927 -4992000.963402 0.000000 275391.654532 -4992000.640586 0.000000 275377.583321 -4992001.286218 0.000000 -0.000019 0.000000 0.000000 -0.000011 0.000000 0.000000
278.637262 -1.524952 -0.000000 -0.000000 -0.000022 -0.000000 -0.000000 -0.000011 -0.000000 -0.000000 7.041656 7.041656 12.132338 -278.366820 -0.000000 19.166596 -278.044115 -0.000000 5.098080 -278.689526 -0.000000 275384.634202 -4992001.296346 0.000000 275391.668460 -4992000.973640 0.000000 275377.599943 -4992001.619052 0.000000 -0.000022 0.000000 0.000000 -0.000011 0.000000 0.000000
278.970557 -1.524960 -0.000000 -0.000000 -0.000026 -0.000000 -0.000000 -0.000011 -0.000000 -0.000000 7.040293 7.040293 12.147611 -278.699765 -0.000000 19.180509 -278.377179 -0.000000 5.114713 -279.022350 -0.000000 275384.649475 -4992001.629291 0.000000 275391.682373 -4992001.306704 0.000000 275377.616576 -4992001.951876 0.000000 -0.000026 0.000000 0.000000 -0.000011 0.000000 0.000000
279.303851 -1.524970 -0.000000 -0.000000 -0.000030 -0.000000 -0.000000 -0.000011 -0.000000 -0.000000 7.038916 7.038916 12.162881 -279.032709 -0.000000 19.194408 -278.710252 -0.000000 5.131355 -279.355166 -0.000000 275384.664744 -4992001.962235 0.000000 275391.696271 -4992001.639778 0.000000 275377.633218 -4992002.284692 0.000000 -0.000030 0.000000 0.000000 -0.000011 0.000000 0.000000
279.637145 -1.524980 -0.000000 -0.000000 -0.000033 -0.000000 -0.000000 -0.000011 -0.000000 -0.000000 7.037528 7.037528 12.178148 -279.365653 -0.000000 19.208290 -279.043334 -0.000000 5.148005 -279.687973 -0.000000 275384.680011 -4992002.295179 0.000000 275391.710153 -4992001.972860 0.000000 275377.649868 -4992002.617499 0.000000 -0.000033 0.000000 0.000000 -0.000011 0.000000 0.000000
279.970440 -1.524992 -0.000000 -0.000000 -0.000037 -0.000000 -0.000000 -0.000010 -0.000000 -0.000000 7.036127 7.036127 12.193411 -279.698598 -0.000000 19.222158 -279.376425 -0.000000 5.164663 -280.020771 -0.000000 275384.695274 -4992002.628124 0.000000 275391.724021 -4992002.305951 0.000000 275377.666526 -4992002.950297 0.000000 -0.000037 0.000000 0.000000 -0.000010 0.000000 0.000000
280.303734 -1.525005 -0.000000 -0.000000 -0.000040 -0.000000 -0.000000 -0.000010 -0.000000 -0.000000 7.034715 7.034715 12.208670 -280.031543 -0.000000 19.236010 -279.709525 -0.000000 5.181329 -280.353561 -0.000000 275384.710533 -4992002.961068 0.000000 275391.737873 -4992002.639051 0.000000 275377.683192 -4992003.283087 0.000000 -0.000040 0.000000 0.000000 -0.000010 0.000000 0.000000
280.637028 -1.525019 -0.000000 -0.000000 -0.000043 -0.000000 -0.000000 -0.000009 -0.000000 -0.000000 7.033291 7.033291 12.223924 -280.364488 -0.000000 19.249847 -280.042632 -0.000000 5.198001 -280.686343 -0.000000 275384.725787 -4992003.294013 0.000000 275391.751710 -4992002.972158 0.000000 275377.699864 -4992003.615869 0.000000 -0.000043 0.000000 0.000000 -0.000009 0.000000 0.000000
280.970322 -1.525034 -0.000000 -0.000000 -0.000046 -0.000000 -0.000000 -0.000009 -0.000000 -0.000000 7.031856 7.031856 12.239174 -280.697433 -0.000000 19.263667 -280.375748 -0.000000 5.214680 -281.019118 -0.000000 275384.741037 -4992003.626958 0.000000 275391.765531 -4992003.305274 0.000000 275377.716543 -4992003.948643 0.000000 -0.000046 0.000000 0.000000 -0.000009 0.000000 0.000000
281.303616 -1.525049 -0.000000 -0.000000 -0.000049 -0.000000 -0.000000 -0.000008 -0.000000 -0.000000 7.030409 7.030409 12.254418 -281.030378 -0.000000 19.277472 -280.708871 -0.000000 5.231364 -281.351885 -0.000000 275384.756281 -4992003.959904 0.000000 275391.779336 -4992003.638396 0.000000 275377.733227 -4992004.281410 0.000000 -0.000049 0.000000 0.000000 -0.000008 0.000000 0.000000
281.636910 -1.525066 -0.000000 -0.000000 -0.000052 -0.000000 -0.000000 -0.000008 -0.000000 -0.000000 7.028952 7.028952 12.269657 -281.363324 -0.000000 19.291261 -281.042002 -0.000000 5.248053 -281.684646 -0.000000 275384.771520 -4992004.292850 0.000000 275391.793125 -4992003.971527 0.000000 275377.749916 -4992004.614171 0.000000 -0.000052 0.000000 0.000000 -0.000008 0.000000 0.000000
281.970205 -1.525084 -0.000000 -0.000000 -0.000054 -0.000000 -0.000000 -0.000007 -0.000000 -0.000000 7.027484 7.027484 12.284890 -281.696269 -0.000000 19.305033 -281.375139 -0.000000 5.264748 -282.017400 -0.000000 275384.786753 -4992004.625795 0.000000 275391.806897 -4992004.304664 0.000000 275377.766610 -4992004.946925 0.000000 -0.000054 0.000000 0.000000 -0.000007 0.000000 0.000000
282.303499 -1.525102 -0.000000 -0.000000 -0.000056 -0.000000 -0.000000 -0.000006 -0.000000 -0.000000 7.026005 7.026005 12.300118 -282.029215 -0.000000 19.318789 -281.708282 -0.000000 5.281446 -282.350149 -0.000000 275384.801981 -4992004.958741 0.000000 275391.820653 -4992004.637807 0.000000 275377.783309 -4992005.279674 0.000000 -0.000056 0.000000 0.000000 -0.000006 0.000000 0.000000
282.636793 -1.525122 -0.000000 -0.000000 -0.000058 -0.000000 -0.000000 -0.000006 -0.000000 -0.000000 7.024516 7.024516 12.315339 -282.362162 -0.000000 19.332529 -282.041430 -0.000000 5.298149 -282.682893 -0.000000 275384.817202 -4992005.291687 0.000000 275391.834392 -4992004.970956 0.000000 275377.800012 -4992005.612418 0.000000 -0.000058 0.000000 0.000000 -0.000006 0.000000 0.000000
282.970086 -1.525141 -0.000000 -0.000000 -0.000060 -0.000000 -0.000000 -0.000005 -0.000000 -0.000000 7.023016 7.023016 12.330553 -282.695108 -0.000000 19.346252 -282.374584 -0.000000 5.314855 -283.015632 -0.000000 275384.832416 -4992005.624633 0.000000 275391.848114 -4992005.304110 0.000000 275377.816718 -4992005.945157 0.000000 -0.000060 0.000000 0.000000 -0.000005 0.000000 0.000000
283.303380 -1.525162 -0.000000 -0.000000 -0.000062 -0.000000 -0.000000 -0.000004 -0.000000 -0.000000 7.021506 7.021506 12.345761 -283.028055 -0.000000 19.359957 -282.707742 -0.000000 5.331565 -283.348368 -0.000000 275384.847624 -4992005.957580 0.000000 275391.861820 -4992005.637268 0.000000 275377.833428 -4992006.277893 0.000000 -0.000062 0.000000 0.000000 -0.000004 0.000000 0.000000
283.636674 -1.525182 -0.000000 -0.000000 -0.000063 -0.000000 -0.000000 -0.000003 -0.000000 -0.000000 7.019985 7.019985 12.360962 -283.361002 -0.000000 19.373645 -283.040904 -0.000000 5.348279 -283.681100 -0.000000 275384.862825 -4992006.290527 0.000000 275391.875508 -4992005.970430 0.000000 275377.850142 -4992006.610625 0.000000 -0.000063 0.000000 0.000000 -0.000003 0.000000 0.000000
283.969968 -1.525203 -0.000000 -0.000000 -0.000064 -0.000000 -0.000000 -0.000002 -0.000000 -0.000000 7.018453 7.018453 12.376156 -283.693949 -0.000000 19.387316 -283.374069 -0.000000 5.364996 -284.013830 -0.000000 275384.878019 -4992006.623475 0.000000 275391.889179 -4992006.303594 0.000000 275377.866859 -4992006.943355 0.000000 -0.000064 0.000000 0.000000 -0.000002 0.000000 0.000000
284.303262 -1.525225 -0.000000 -0.000000 -0.000064 -0.000000 -0.000000 -0.000001 -0.000000 -0.000000 7.016911 7.016911 12.391343 -284.026897 -0.000000 19.400969 -283.707236 -0.000000 5.381717 -284.346558 -0.000000 275384.893207 -4992006.956422 0.000000 275391.902832 -4992006.636762 0.000000 275377.883580 -4992007.276083 0.000000 -0.000064 0.000000 0.000000 -0.000001 0.000000 0.000000
284.636556 -1.525246 -0.000000 -0.000000 -0.000064 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 7.015358 7.015358 12.406523 -284.359845 -0.000000 19.414604 -284.040404 -0.000000 5.398442 -284.679286 -0.000000 275384.908387 -4992007.289371 0.000000 275391.916467 -4992006.969930 0.000000 275377.900305 -4992007.608810 0.000000 -0.000064 0.000000 0.000000 -0.000000 0.000000 0.000000
284.969849 -1.525267 -0.000000 -0.000000 -0.000064 -0.000000 -0.000000 0.000001 -0.000000 -0.000000 7.013793 7.013793 12.421696 -284.692793 -0.000000 19.428221 -284.373574 -0.000000 5.415171 -285.012013 -0.000000 275384.923560 -4992007.622319 0.000000 275391.930084 -4992007.303100 0.000000 275377.917034 -4992007.941538 0.000000 -0.000064 0.000000 0.000000 0.000001 0.000000 0.000000
285.303143 -1.525289 -0.000000 -0.000000 -0.000064 -0.000000 -0.000000 0.000002 -0.000000 -0.000000 7.012217 7.012217 12.436862 -285.025742 -0.000000 19.441819 -284.706743 -0.000000 5.431905 -285.344740 -0.000000 275384.938725 -4992007.955268 0.000000 275391.943682 -4992007.636269 0.000000 275377.933768 -4992008.274266 0.000000 -0.000064 0.000000 0.000000 0.000002 0.000000 0.000000
285.636437 -1.525310 -0.000000 -0.000000 -0.000063 -0.000000 -0.000000 0.000003 -0.000000 -0.000000 7.010629 7.010629 12.452020 -285.358690 -0.000000 19.455398 -285.039912 -0.000000 5.448643 -285.677469 -0.000000 275384.953884 -4992008.288217 0.000000 275391.957261 -4992007.969437 0.000000 275377.950506 -4992008.606995 0.000000 -0.000063 0.000000 0.000000 0.000003 0.000000 0.000000
285.969730 -1.525331 -0.000000 -0.000000 -0.000062 -0.000000 -0.000000 0.000004 -0.000000 -0.000000 7.009028 7.009028 12.467172 -285.691639 -0.000000 19.468957 -285.373079 -0.000000 5.465387 -286.010200 -0.000000 275384.969035 -4992008.621165 0.000000 275391.970821 -4992008.302604 0.000000 275377.967250 -4992008.939726 0.000000 -0.000062 0.000000 0.000000 0.000004 0.000000 0.000000
286.303024 -1.525351 -0.000000 -0.000000 -0.000060 -0.000000 -0.000000 0.000005 -0.000000 -0.000000 7.007415 7.007415 12.482317 -286.024589 -0.000000 19.482497 -285.706243 -0.000000 5.482137 -286.342934 -0.000000 275384.984180 -4992008.954114 0.000000 275391.984361 -4992008.635768 0.000000 275377.984000 -4992009.272460 0.000000 -0.000060 0.000000 0.000000 0.000005 0.000000 0.000000
286.636318 -1.525371 -0.000000 -0.000000 -0.000058 -0.000000 -0.000000 0.000006 -0.000000 -0.000000 7.005788 7.005788 12.497455 -286.357538 -0.000000 19.496016 -286.039404 -0.000000 5.498894 -286.675673 -0.000000 275384.999318 -4992009.287064 0.000000 275391.997880 -4992008.968930 0.000000 275378.000757 -4992009.605198 0.000000 -0.000058 0.000000 0.000000 0.000006 0.000000 0.000000
286.969611 -1.525389 -0.000000 -0.000000 -0.000056 -0.000000 -0.000000 0.000008 -0.000000 -0.000000 7.004148 7.004148 12.512587 -286.690488 -0.000000 19.509515 -286.372561 -0.000000 5.515658 -287.008415 -0.000000 275385.014450 -4992009.620013 0.000000 275392.011378 -4992009.302087 0.000000 275378.017521 -4992009.937940 0.000000 -0.000056 0.000000 0.000000 0.000008 0.000000 0.000000
287.302905 -1.525408 -0.000000 -0.000000 -0.000053 -0.000000 -0.000000 0.000009 -0.000000 -0.000000 7.002492 7.002492 12.527712 -287.023438 -0.000000 19.522993 -286.705713 -0.000000 5.532432 -287.341164 -0.000000 275385.029576 -4992009.952963 0.000000 275392.024856 -4992009.635239 0.000000 275378.034295 -4992010.270689 0.000000 -0.000053 0.000000 0.000000 0.000009 0.000000 0.000000
287.636198 -1.525425 -0.000000 -0.000000 -0.000050 -0.000000 -0.000000 0.000010 -0.000000 -0.000000 7.000822 7.000822 12.542832 -287.356389 -0.000000 19.536449 -287.038858 -0.000000 5.549215 -287.673919 -0.000000 275385.044696 -4992010.285914 0.000000 275392.038312 -4992009.968385 0.000000 275378.051079 -4992010.603444 0.000000 -0.000050 0.000000 0.000000 0.000010 0.000000 0.000000
287.969491 -1.525441 -0.000000 -0.000000 -0.000046 -0.000000 -0.000000 0.000011 -0.000000 -0.000000 6.999134 6.999134 12.557946 -287.689339 -0.000000 19.549883 -287.371997 -0.000000 5.566010 -288.006681 -0.000000 275385.059810 -4992010.618865 0.000000 275392.051746 -4992010.301524 0.000000 275378.067874 -4992010.936206 0.000000 -0.000046 0.000000 0.000000 0.000011 0.000000 0.000000
288.302785 -1.525455 -0.000000 -0.000000 -0.000042 -0.000000 -0.000000 0.000012 -0.000000 -0.000000 6.997430 6.997430 12.573055 -288.022290 -0.000000 19.563294 -287.705129 -0.000000 5.582817 -288.339451 -0.000000 275385.074919 -4992010.951816 0.000000 275392.065157 -4992010.634655 0.000000 275378.084681 -4992011.268977 0.000000 -0.000042 0.000000 0.000000 0.000012 0.000000 0.000000
288.636078 -1.525469 -0.000000 -0.000000 -0.000038 -0.000000 -0.000000 0.000013 -0.000000 -0.000000 6.995708 6.995708 12.588160 -288.355241 -0.000000 19.576682 -288.038252 -0.000000 5.599637 -288.672230 -0.000000 275385.090024 -4992011.284767 0.000000 275392.078545 -4992010.967777 0.000000 275378.101501 -4992011.601756 0.000000 -0.000038 0.000000 0.000000 0.000013 0.000000 0.000000
288.969371 -1.525481 -0.000000 -0.000000 -0.000034 -0.000000 -0.000000 0.000014 -0.000000 -0.000000 6.993966 6.993966 12.603260 -288.688192 -0.000000 19.590046 -288.371365 -0.000000 5.616474 -289.005018 -0.000000 275385.105123 -4992011.617718 0.000000 275392.091909 -4992011.300891 0.000000 275378.118337 -4992011.934545 0.000000 -0.000034 0.000000 0.000000 0.000014 0.000000 0.000000
289.302665 -1.525491 -0.000000 -0.000000 -0.000029 -0.000000 -0.000000 0.000015 -0.000000 -0.000000 6.992204 6.992204 12.618356 -289.021143 -0.000000 19.603386 -288.704469 -0.000000 5.633327 -289.337817 -0.000000 275385.120219 -4992011.950669 0.000000 275392.105249 -4992011.633995 0.000000 275378.135190 -4992012.267343 0.000000 -0.000029 0.000000 0.000000 0.000015 0.000000 0.000000
